,RT_vaccine_P0,prop_vaccine_RTs_P0,frequency_days_P0,nb_mentors_provax_P0,nb_mentors_antivax_P0,Betweenness_centrality_P0,Closeness_centrality_P0,PageRank_P0,RT_vaccine_P1,prop_vaccine_RTs_P1,frequency_days_P1,nb_mentors_provax_P1,nb_mentors_antivax_P1,Betweenness_centrality_P1,Closeness_centrality_P1,PageRank_P1,RT_vaccine_P2,prop_vaccine_RTs_P2,frequency_days_P2,nb_mentors_provax_P2,nb_mentors_antivax_P2,Betweenness_centrality_P2,Closeness_centrality_P2,PageRank_P2,RT_vaccine_P3,prop_vaccine_RTs_P3,frequency_days_P3,nb_mentors_provax_P3,nb_mentors_antivax_P3,Betweenness_centrality_P3,Closeness_centrality_P3,PageRank_P3,RT_vaccine_P4,prop_vaccine_RTs_P4,frequency_days_P4,nb_mentors_provax_P4,nb_mentors_antivax_P4,Betweenness_centrality_P4,Closeness_centrality_P4,PageRank_P4,RT_vaccine_P5,prop_vaccine_RTs_P5,frequency_days_P5,nb_mentors_provax_P5,nb_mentors_antivax_P5,Betweenness_centrality_P5,Closeness_centrality_P5,PageRank_P5,RT_vaccine_P6,prop_vaccine_RTs_P6,frequency_days_P6,nb_mentors_provax_P6,nb_mentors_antivax_P6,Betweenness_centrality_P6,Closeness_centrality_P6,PageRank_P6,RT_vaccine_P7,prop_vaccine_RTs_P7,frequency_days_P7,nb_mentors_provax_P7,nb_mentors_antivax_P7,Betweenness_centrality_P7,Closeness_centrality_P7,PageRank_P7,RT_vaccine_P8,prop_vaccine_RTs_P8,frequency_days_P8,nb_mentors_provax_P8,nb_mentors_antivax_P8,Betweenness_centrality_P8,Closeness_centrality_P8,PageRank_P8,RT_vaccine_P9,prop_vaccine_RTs_P9,frequency_days_P9,nb_mentors_provax_P9,nb_mentors_antivax_P9,Betweenness_centrality_P9,Closeness_centrality_P9,PageRank_P9,RT_vaccine_P10,prop_vaccine_RTs_P10,frequency_days_P10,nb_mentors_provax_P10,nb_mentors_antivax_P10,Betweenness_centrality_P10,Closeness_centrality_P10,PageRank_P10,RT_vaccine_P11,prop_vaccine_RTs_P11,frequency_days_P11,nb_mentors_provax_P11,nb_mentors_antivax_P11,Betweenness_centrality_P11,Closeness_centrality_P11,PageRank_P11,RT_vaccine_P12,prop_vaccine_RTs_P12,frequency_days_P12,nb_mentors_provax_P12,nb_mentors_antivax_P12,Betweenness_centrality_P12,Closeness_centrality_P12,PageRank_P12,RT_vaccine_P13,prop_vaccine_RTs_P13,frequency_days_P13,nb_mentors_provax_P13,nb_mentors_antivax_P13,Betweenness_centrality_P13,Closeness_centrality_P13,PageRank_P13,RT_vaccine_P14,prop_vaccine_RTs_P14,frequency_days_P14,nb_mentors_provax_P14,nb_mentors_antivax_P14,Betweenness_centrality_P14,Closeness_centrality_P14,PageRank_P14
S595V,145.0,0.0871918220084185,0.7586206896551724,0.0,9.0,0.0007996965735127,0.3394560226068527,0.0006417910152872,169.0,0.0795668549905838,0.8620689655172413,0.0,9.0,0.0,0.3391547327977646,0.0008137130173354,78.0,0.0612244897959183,0.7241379310344828,0.0,7.0,0.0001222227366377,0.3388810198300283,0.0005500212110508,32.0,0.0669456066945606,0.3793103448275862,0.0,5.0,0.0,0.3421342134213421,0.0003299964936036,32.0,0.0898876404494382,0.2413793103448276,0.0,6.0,0.0001823775599769,0.3436807095343681,0.0003436678660239,48.0,0.073394495412844,0.3448275862068966,0.0,8.0,0.0006321211941492,0.3519905400078833,0.0005073059406078,50.0,0.055005500550055,0.4137931034482758,0.0,8.0,0.0,0.3499594484995945,0.0005983057241989,55.0,0.0652431791221826,0.3793103448275862,0.0,7.0,0.0010221002436481,0.3560033585222502,0.0005965021284254,40.0,0.0809716599190283,0.2758620689655172,0.0,5.0,0.0011487732299895,0.3601414052143172,0.0004777260803241,26.0,0.0959409594095941,0.2413793103448276,0.0,5.0,0.0013733414553153,0.3722143195827406,0.0003934344677489,39.0,0.0741444866920152,0.3448275862068966,0.0,6.0,0.0034436608428863,0.3574193548387097,0.000494305267669,57.0,0.0794979079497908,0.4827586206896552,0.0,7.0,0.0022672057106096,0.35,0.0005690994318962,64.0,0.0785276073619632,0.5862068965517241,0.0,7.0,0.0009421902867588,0.3504306969459671,0.0005808098791126,66.0,0.0749148694665153,0.5862068965517241,0.0,5.0,0.0,0.3475204998047637,0.0005888204557156,37.0,0.083710407239819,0.2758620689655172,0.0,5.0,0.0003744560104805,0.3539323528200058,0.0006139914107826
S298V,5.0,0.0277777777777777,0.1379310344827586,2.0,0.0,0.0,0.3430917529453766,0.0002812088695096,3.0,0.0153061224489795,0.1034482758620689,2.0,0.0,0.0,0.3386815486571329,0.000278608110904,3.0,0.0074074074074074,0.0689655172413793,1.0,1.0,0.0,0.3791600633914421,0.0002378806337061,3.0,0.0051282051282051,0.0689655172413793,1.0,1.0,0.0,0.3706793802145411,0.0002648903559714,3.0,0.0041322314049586,0.1034482758620689,1.0,0.0,0.0,0.2926368785399622,0.0004401587054283,2.0,0.0025641025641025,0.0689655172413793,1.0,0.0,0.0,0.2757023772769373,0.0004222432600311,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,3.0,0.0033370411568409,0.0689655172413793,1.0,0.0,0.0,0.2618972581153482,0.0008057966122966,5.0,0.0051440329218107,0.1379310344827586,2.0,0.0,0.0,0.2888459058671824,0.0008221523751168,3.0,0.0033783783783783,0.1034482758620689,3.0,0.0,0.0031842111244744,0.3092605390463027,0.000470185873378,1.0,0.0013422818791946,0.0344827586206896,1.0,0.0,0.0,0.2875605815831987,0.0002537318751184,0.0,0.0,0.0,0.0,0.0,,,
S324V,15.0,0.0557620817843866,0.3103448275862069,5.0,0.0,0.0002140827575342,0.3319516407599309,0.0005619279270586,6.0,0.0419580419580419,0.1034482758620689,5.0,0.0,0.0027396586450591,0.3501622791200866,0.000412372025726,3.0,0.0306122448979591,0.0689655172413793,2.0,0.0,0.0,0.3154251812788398,0.0003610827092061,1.0,0.0138888888888888,0.0344827586206896,1.0,0.0,0.0,0.2789237668161435,0.0002466281990102,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,
S849V,199.0,0.25810635538262,1.0,0.0,5.0,0.0004292076951167,0.3366024518388791,0.0008080350864471,148.0,0.2422258592471358,0.9655172413793104,0.0,3.0,0.0003994939001061,0.3347121682178559,0.0007145446349044,79.0,0.1418312387791741,0.7931034482758621,0.0,3.0,0.0,0.3364978902953586,0.0005480225787143,55.0,0.0918196994991652,0.6206896551724138,0.0,3.0,0.0,0.3379210431003259,0.0004466850978255,72.0,0.1009817671809256,0.7586206896551724,0.0,4.0,0.0,0.3419117647058823,0.000564736818318,100.0,0.1432664756446991,0.896551724137931,0.0,3.0,0.0,0.3476060724017127,0.000860151581466,89.0,0.1273247496423462,0.8620689655172413,0.0,2.0,0.0,0.3355365474339036,0.00089858630344,90.0,0.1395348837209302,0.8275862068965517,0.0,2.0,0.0,0.3289371605896043,0.0008410029194938,112.0,0.1644640234948605,0.896551724137931,0.0,2.0,0.0,0.355119825708061,0.0009887223933695,119.0,0.1853582554517134,0.896551724137931,0.0,2.0,0.0,0.3615845232611699,0.0010821286574042,102.0,0.2103092783505154,0.7586206896551724,0.0,2.0,0.0,0.3531661708457289,0.0009831681954411,110.0,0.2007299270072992,0.8275862068965517,0.0,4.0,0.0001783368324394,0.3328380386329866,0.0009255346908602,115.0,0.2149532710280373,0.8620689655172413,0.0,4.0,0.0,0.3322197475872309,0.000890271747583,103.0,0.2356979405034324,0.7586206896551724,0.0,3.0,0.0,0.3453628249902988,0.0008094531157686,58.0,0.2710280373831775,0.4137931034482758,0.0,2.0,0.0,0.3516953086035362,0.000842452993989
S635V,43.0,0.0959821428571428,0.4137931034482758,0.0,4.0,0.0,0.3337964571031608,0.0002978019163053,25.0,0.0841750841750841,0.2068965517241379,0.0,4.0,0.0,0.3344815707888391,0.0002497693238276,25.0,0.0700280112044818,0.2413793103448276,0.0,4.0,0.0,0.3374471086036671,0.0002814590715188,47.0,0.096311475409836,0.4137931034482758,0.0,5.0,0.0,0.3426367976496511,0.0004079458482875,102.0,0.0884648742411101,0.7586206896551724,0.0,6.0,0.0005768244359364,0.3436807095343681,0.0007345711210068,111.0,0.0527315914489311,0.8620689655172413,0.0,5.0,0.000250205243481,0.3481481481481481,0.0009399449469793,72.0,0.0330578512396694,0.8275862068965517,0.0,4.0,0.0,0.3363211223694466,0.0007634754921103,54.0,0.0349514563106796,0.7241379310344828,0.0,4.0,0.0011291087939404,0.3400160384923817,0.0005769056274011,65.0,0.0477941176470588,0.7241379310344828,0.0,2.0,0.0,0.355119825708061,0.0006520192843988,77.0,0.0757874015748031,0.8275862068965517,0.0,4.0,0.0,0.3622519612367328,0.0007714939988482,64.0,0.0783353733170134,0.6896551724137931,0.0,4.0,0.0,0.354069024286323,0.0006884773736273,79.0,0.0570809248554913,0.7241379310344828,0.0,4.0,0.0,0.3325909428359317,0.0007153529876086,95.0,0.0655624568668046,0.7241379310344828,0.0,3.0,0.0,0.3317272053372869,0.0007685146757019,77.0,0.0702554744525547,0.7241379310344828,0.0,3.0,0.0,0.3458997279440342,0.0006507063677042,42.0,0.0716723549488054,0.4482758620689655,0.0,3.0,0.0,0.3526505697405309,0.0006662722418396
S679V,49.0,0.0314304041051956,0.6896551724137931,0.0,4.0,0.0,0.3349599163471592,0.0003181485462579,35.0,0.0285714285714285,0.4482758620689655,0.0,3.0,0.0,0.3342512908777969,0.0002878495981917,75.0,0.0505390835579514,0.6896551724137931,0.0,2.0,0.0,0.3355539971949509,0.0005280874555047,66.0,0.0522979397781299,0.6206896551724138,0.0,2.0,0.0,0.3362162162162162,0.0005030481138851,13.0,0.013360739979445,0.2758620689655172,0.0,2.0,0.0,0.3342918763479511,0.0002338633571044,9.0,0.0069071373752877,0.2413793103448276,0.0,1.0,0.0,0.3435936898807233,0.0002297814194944,21.0,0.0137795275590551,0.2068965517241379,0.0,2.0,0.0,0.3355365474339036,0.0003451632296874,28.0,0.0215550423402617,0.2068965517241379,0.0,2.0,0.0,0.3392,0.0003838921152904,17.0,0.0190582959641255,0.2758620689655172,0.0,1.0,0.0,0.353272648461205,0.000305881601989,25.0,0.0339673913043478,0.2758620689655172,0.0,3.0,0.0001094158307551,0.3599266391563503,0.0003797403200816,30.0,0.0334075723830735,0.3448275862068966,0.0,6.0,0.0037737762675471,0.3558886509635974,0.0004228282756704,29.0,0.0274361400189214,0.4827586206896552,0.0,6.0,0.0,0.3345780433159074,0.0003751120183103,29.0,0.0224632068164213,0.4482758620689655,0.0,6.0,0.0,0.3337061894108874,0.0003566272505325,45.0,0.0360576923076923,0.5862068965517241,0.0,5.0,0.0,0.3469785575048733,0.0004567960874784,37.0,0.056060606060606,0.4482758620689655,0.0,5.0,0.0,0.3536110342972459,0.0006180445289124
S355V,6.0,0.073170731707317,0.2068965517241379,3.0,0.0,0.0010036430748525,0.3508579773640015,0.0003132964160401,2.0,0.0350877192982456,0.0689655172413793,2.0,0.0,0.0003982210374245,0.3121182899389264,0.0002412955075447,4.0,0.0597014925373134,0.1379310344827586,4.0,0.0,0.0014584317153752,0.2950061652281134,0.0004517288928423,3.0,0.0652173913043478,0.1034482758620689,3.0,0.0,0.0013722660059312,0.2859331903156604,0.0004271748421424,1.0,0.0526315789473684,0.0344827586206896,1.0,0.0,0.0,0.2926368785399622,0.0002541309540829,1.0,0.05,0.0344827586206896,1.0,0.0,0.0,0.2757023772769373,0.0002950142474652,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0238095238095238,0.0344827586206896,1.0,0.0,0.0,0.2606166375799884,0.0002973722572077,2.0,0.0338983050847457,0.0689655172413793,2.0,0.0,0.000736209962255,0.2892695539754363,0.0003589301296998,2.0,0.0294117647058823,0.0689655172413793,1.0,0.0,0.0,0.2875605815831987,0.0003391135818866,1.0,0.0208333333333333,0.0344827586206896,1.0,0.0,0.0,0.2745876307919748,0.0003691464884241
S611V,267.0,0.159307875894988,1.0,0.0,8.0,0.0,0.3392163783974585,0.0010406485438231,250.0,0.1419647927314026,1.0,0.0,8.0,0.0,0.3384454513767863,0.0011161575792223,201.0,0.128188775510204,0.9655172413793104,0.0,7.0,0.0,0.3386411889596603,0.0011611672620374,172.0,0.1534344335414808,0.9655172413793104,0.0,5.0,0.0,0.3386569872958258,0.001056601496526,167.0,0.1581439393939394,1.0,0.0,6.0,0.0003006103685853,0.3436807095343681,0.001101183855887,160.0,0.1049180327868852,1.0,0.0,5.0,0.0,0.3506085590891244,0.0012902409928335,132.0,0.0800485142510612,0.9655172413793104,0.0,6.0,0.0001935846921595,0.3482647296206618,0.001268270344437,137.0,0.0966149506346967,0.9655172413793104,0.0,5.0,0.0004880773902583,0.3405622489959839,0.0012098179138833,133.0,0.1285024154589372,1.0,0.0,3.0,0.0,0.3585569731632204,0.0011560816261028,132.0,0.1808219178082191,1.0,0.0,4.0,0.0001588989098348,0.3622519612367328,0.0011957161890219,116.0,0.1364705882352941,0.896551724137931,0.0,4.0,0.0,0.3546734955185659,0.0011054978795495,112.0,0.0919540229885057,0.896551724137931,0.0,6.0,0.0014821654442685,0.3494539781591264,0.0009512057597962,123.0,0.0940366972477064,1.0,0.0,5.0,0.000625428340224,0.348249027237354,0.000953889866249,115.0,0.125272331154684,1.0,0.0,3.0,0.0,0.3448275862068966,0.0008910944351827,73.0,0.1771844660194174,0.5517241379310345,0.0,3.0,0.0,0.3520131534373397,0.0010188121024136
S77V,26.0,0.0327868852459016,0.5862068965517241,4.0,0.0,0.000271519844789,0.353438764251563,0.00082287633974,11.0,0.0290237467018469,0.3103448275862069,2.0,0.0,0.0,0.3386815486571329,0.0006113599927813,5.0,0.0186567164179104,0.1034482758620689,2.0,0.0,0.0,0.3158415841584158,0.0005177040402688,2.0,0.009009009009009,0.0689655172413793,1.0,0.0,0.0,0.2907447803053911,0.0003473550958977,4.0,0.0137931034482758,0.1379310344827586,1.0,0.0,0.0,0.2926368785399622,0.000533172581101,3.0,0.0072815533980582,0.1034482758620689,1.0,0.0,0.0,0.2757023772769373,0.000549472272597,2.0,0.0034423407917383,0.0689655172413793,2.0,0.0,0.0007605605815474,0.2675139491630502,0.000521778493838,1.0,0.001150747986191,0.0344827586206896,1.0,0.0,0.0,0.2549609140108238,0.0003673780247544,1.0,0.0011933174224343,0.0344827586206896,1.0,0.0,0.0,0.2629880606647305,0.0003633452884541,1.0,0.0017793594306049,0.0344827586206896,1.0,0.0,0.0,0.2707830286305622,0.0003804468926409,1.0,0.0018761726078799,0.0344827586206896,1.0,0.0,0.0,0.2741669416034312,0.0003536120759691,2.0,0.0043196544276457,0.0689655172413793,2.0,0.0,0.0008377776172016,0.2930019620667102,0.0004288676933262,2.0,0.005420054200542,0.0689655172413793,2.0,0.0,0.0014116287853815,0.2981345769487009,0.0003751184483785,1.0,0.0030211480362537,0.0344827586206896,1.0,0.0,0.0,0.2875605815831987,0.0002537318751184,0.0,0.0,0.0,0.0,0.0,,,
S666V,25.0,0.1173708920187793,0.5172413793103449,0.0,5.0,0.0016243126177846,0.3354275741710296,0.0002381480650029,38.0,0.0987012987012987,0.6896551724137931,0.0,6.0,0.0007773031266029,0.3361024575977847,0.0003000031525326,62.0,0.0817941952506596,0.8275862068965517,0.0,7.0,0.0007062999160849,0.3400852878464819,0.0004667684911728,76.0,0.0800842992623814,0.8275862068965517,0.0,5.0,0.0,0.3426367976496511,0.000561071700973,53.0,0.0741258741258741,0.6206896551724138,0.0,5.0,0.0,0.3434268833087149,0.0004604417421091,22.0,0.0452674897119341,0.4137931034482758,0.0,3.0,0.0,0.3476060724017127,0.0003210134412526,23.0,0.0382059800664451,0.3448275862068966,0.0,5.0,0.001016086885119,0.3482647296206618,0.0003667777740994,36.0,0.0545454545454545,0.3793103448275862,0.0,5.0,0.0010968610611509,0.355108877721943,0.0004515255647974,27.0,0.0630841121495327,0.2758620689655172,0.0,3.0,0.0,0.3595059550066167,0.000383487860972,6.0,0.0779220779220779,0.1379310344827586,0.0,3.0,0.000886069723794,0.3683716564992961,0.0002373552355991,3.0,0.1034482758620689,0.1034482758620689,0.0,1.0,0.0,0.3484276729559748,0.0002038807319679,0.0,0.0,0.0,0.0,0.0,,,,70.0,0.155210643015521,0.2068965517241379,0.0,4.0,0.0,0.3322197475872309,0.0006089337733821,99.0,0.1544461778471139,0.3448275862068966,0.0,4.0,0.0,0.3467082197117258,0.0007910176277265,31.0,0.1371681415929203,0.1724137931034483,0.0,3.0,0.0,0.3526505697405309,0.0005443777632964
S468V,2.0,0.0126582278481012,0.0689655172413793,2.0,0.0,0.0002140827575342,0.2895450436878578,0.0002136290135702,1.0,0.0056179775280898,0.0344827586206896,1.0,0.0,0.0,0.3079606723755154,0.0001983891351599,1.0,0.0057142857142857,0.0344827586206896,1.0,0.0,0.0,0.292481662591687,0.0002275203704886,4.0,0.0161943319838056,0.0689655172413793,2.0,0.0,0.0,0.2955337345581248,0.0005366804669582,4.0,0.0097323600973236,0.0689655172413793,2.0,0.0,0.0,0.3053184504267892,0.0005356677248986,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0033222591362126,0.0344827586206896,1.0,0.0,0.0,0.2621506682867557,0.0002785937405304,1.0,0.0108695652173913,0.0344827586206896,1.0,0.0,0.0,0.2579075425790754,0.0003423795344022,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.0186915887850467,0.0689655172413793,2.0,0.0,0.0033292122453586,0.2763726095003084,0.0004051749874676,2.0,0.0141843971631205,0.0689655172413793,2.0,0.0,0.0007583047116451,0.2802128991859737,0.0003540640989264,1.0,0.0076923076923076,0.0344827586206896,1.0,0.0,0.0,0.2539229671897289,0.0002662956528228,1.0,0.0181818181818181,0.0344827586206896,1.0,0.0,0.0,0.2000013115678646,0.0003903563533474
S332V,10.0,0.0694444444444444,0.2413793103448276,3.0,0.0,0.0,0.328771809784468,0.0004251167139212,7.0,0.0522388059701492,0.1724137931034483,4.0,0.0,0.0,0.3263865546218487,0.000463144667586,4.0,0.0303030303030303,0.1379310344827586,3.0,0.0,0.000398442545146,0.3187874750166555,0.000430622022745,1.0,0.0088495575221238,0.0344827586206896,1.0,0.0,0.0,0.2698871854208851,0.0002472854966864,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0049261083743842,0.0344827586206896,1.0,0.0,0.0,0.2670025188916876,0.0003121595440717,1.0,0.009090909090909,0.0344827586206896,1.0,0.0,0.0,0.2676518883415435,0.0003331299111454,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0068493150684931,0.0344827586206896,1.0,0.0,0.0,0.2741669416034312,0.0003536120759691,3.0,0.0169491525423728,0.1034482758620689,3.0,0.0,0.0022758559442238,0.290720311486048,0.0005446147768372,3.0,0.027027027027027,0.1034482758620689,3.0,0.0,0.0014045123062197,0.2807402760351317,0.0004644100088385,1.0,0.0128205128205128,0.0344827586206896,1.0,0.0,0.0,0.2609205511580181,0.0002646720910109,0.0,0.0,0.0,0.0,0.0,,,
S599V,196.0,0.0971740208230044,1.0,0.0,8.0,0.0002505875031337,0.3389770723104056,0.0008165539497524,148.0,0.1097922848664688,0.896551724137931,0.0,8.0,0.0,0.3384454513767863,0.0007291798719848,93.0,0.1139705882352941,0.7241379310344828,0.0,8.0,0.0006608490772863,0.3400852878464819,0.0006212227721989,86.0,0.0933767643865363,0.7931034482758621,0.0,8.0,0.000383987848187,0.343646408839779,0.0006203632750395,121.0,0.0876811594202898,0.9310344827586208,0.0,8.0,0.0,0.3441894892672095,0.0008505699499356,111.0,0.0647985989492119,0.8620689655172413,0.0,8.0,0.0,0.3517132729421032,0.0009515705401239,108.0,0.052376333656644,0.896551724137931,0.0,8.0,0.0,0.34967585089141,0.0010858990754766,125.0,0.0561041292639138,0.9310344827586208,0.0,8.0,8.376632102058533e-05,0.355108877721943,0.0011394014694738,100.0,0.05175983436853,0.8620689655172413,1.0,6.0,0.011735771520524,0.4052710094480358,0.0010614730346982,98.0,0.050489438433797,0.8620689655172413,1.0,8.0,0.0130921690146193,0.4138112809699525,0.0011054532591923,81.0,0.0397838899803536,0.7931034482758621,0.0,7.0,0.0002207345176737,0.3580353295993106,0.0008414412029608,45.0,0.0238221281101111,0.6551724137931034,0.0,7.0,0.0026358919473148,0.35,0.0004841822042779,60.0,0.0326441784548422,0.6896551724137931,0.0,7.0,0.0,0.3504306969459671,0.0005561161818039,84.0,0.0490367775831873,0.8275862068965517,0.0,6.0,0.0,0.3494307027875932,0.0007076809685759,54.0,0.0551020408163265,0.5517241379310345,0.0,5.0,0.0,0.3539323528200058,0.0008082361693004
S169V,7.0,0.008254716981132,0.1724137931034483,4.0,0.0,0.0,0.3579143389199255,0.0003452889832936,3.0,0.0108303249097472,0.1034482758620689,3.0,0.0,0.0019667090143633,0.3405822518414591,0.0002814049954167,3.0,0.0056925996204933,0.0689655172413793,3.0,0.0,0.0009697068057108,0.3103112840466926,0.0003671590485418,4.0,0.0032102728731942,0.0689655172413793,3.0,0.0,0.0003383243082116,0.3016488845780795,0.0005112195490739,7.0,0.0032941176470588,0.1724137931034483,5.0,0.0,0.0016915873573042,0.3215767634854772,0.0008095355127253,6.0,0.0026223776223776,0.1724137931034483,4.0,0.0,0.0004490870991225,0.3076128143300034,0.0008418317090107,2.0,0.0011614401858304,0.0689655172413793,2.0,0.0,0.001142984878175,0.2478460654796094,0.0004929354405161,1.0,0.0005094243504839,0.0344827586206896,1.0,0.0,0.0,0.2532855436081243,0.0003497319193382,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0006093845216331,0.0344827586206896,1.0,0.0,0.0,0.2707830286305622,0.0003804468926409,3.0,0.0012412081092263,0.1034482758620689,2.0,0.0,0.0,0.2765391014975041,0.0006311501130794,5.0,0.0016977928692699,0.1724137931034483,4.0,0.0,0.0008257901537114,0.2860791826309067,0.0008162415885876,5.0,0.0018587360594795,0.1724137931034483,5.0,0.0,0.006164883725691,0.3003355704697986,0.000676129458818,4.0,0.0024891101431238,0.1379310344827586,4.0,0.0,0.0092055190310168,0.3053173241852487,0.0005492319982733,1.0,0.002283105022831,0.0344827586206896,1.0,0.0,0.0,0.2654191170551389,0.0003821811491791
S932V,32.0,0.1221374045801526,0.3448275862068966,0.0,3.0,0.0,0.3340285019117135,0.0002610746153968,21.0,0.1076923076923077,0.3103448275862069,0.0,3.0,0.0,0.3337916809900309,0.0002347823941659,9.0,0.1267605633802817,0.1379310344827586,0.0,2.0,0.0,0.3336820083682008,0.0002012220005699,15.0,0.189873417721519,0.2413793103448276,0.0,4.0,0.0002797578539342,0.3391494002181025,0.0002414141496755,31.0,0.125,0.3448275862068966,0.0,6.0,0.000186397906445,0.3436807095343681,0.0003380729148541,25.0,0.0965250965250965,0.2413793103448276,0.0,5.0,0.0003287204287348,0.3484198205228248,0.000342822216856,8.0,0.123076923076923,0.1034482758620689,0.0,2.0,0.0,0.3266464799394398,0.000239194908412,6.0,0.24,0.1034482758620689,0.0,1.0,0.0,0.3279195668986852,0.0002209199809959,5.0,0.2631578947368421,0.0689655172413793,0.0,1.0,0.0,0.353272648461205,0.0002197229625227,13.0,0.2131147540983606,0.1379310344827586,0.0,2.0,0.0,0.3615845232611699,0.0002885255731995,17.0,0.1868131868131868,0.2413793103448276,0.0,2.0,0.0,0.3531661708457289,0.0003142255070724,15.0,0.081081081081081,0.3103448275862069,0.0,3.0,0.0004203607186873,0.3320978502594514,0.0002711306125288,11.0,0.0443548387096774,0.2068965517241379,0.0,2.0,0.0,0.3280791788856305,0.0002368147602956,9.0,0.0328467153284671,0.2068965517241379,0.0,3.0,0.0015234108759721,0.3419131771033423,0.0002253893250509,11.0,0.055,0.2068965517241379,0.0,4.0,0.0029483646840125,0.3501146555311608,0.000317916207733
S484V,7.0,0.0522388059701492,0.1724137931034483,3.0,0.0,0.0,0.3531789783167953,0.0003344185266927,6.0,0.0472440944881889,0.1379310344827586,3.0,0.0,0.0,0.3456746173015308,0.0004049484803076,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,
S838V,13.0,0.0822784810126582,0.3103448275862069,0.0,2.0,0.0,0.3331022530329289,0.0001985735971595,39.0,0.0817610062893081,0.6896551724137931,0.0,5.0,0.0002513791482823,0.3370357514751822,0.0003046539388033,66.0,0.103125,0.7931034482758621,0.0,5.0,0.0002699626504043,0.3388810198300283,0.0004857257681931,80.0,0.1454545454545454,0.7241379310344828,0.0,5.0,0.000383987848187,0.3421342134213421,0.000579080303082,73.0,0.1498973305954825,0.8620689655172413,0.0,7.0,0.0002009081696961,0.3429203539823008,0.0005730593201339,55.0,0.1014760147601476,0.7241379310344828,0.0,5.0,0.0,0.3481481481481481,0.0005512542210275,55.0,0.1033834586466165,0.5862068965517241,0.0,3.0,0.0,0.3360591900311526,0.0006229920186348,83.0,0.1092105263157894,0.7586206896551724,0.0,5.0,0.0,0.3408360128617363,0.0007948131821067,88.0,0.1173333333333333,0.7586206896551724,1.0,6.0,0.0353427442095631,0.4048683556880278,0.0009582134995672,64.0,0.1425389755011135,0.6551724137931034,1.0,5.0,0.0130921690146193,0.4086413326392504,0.0008292092685379,43.0,0.0825335892514395,0.4827586206896552,0.0,6.0,0.0033068478674762,0.355584082156611,0.0005233449253468,42.0,0.0711864406779661,0.5172413793103449,0.0,6.0,0.0002730988469247,0.3345780433159074,0.0004605002086855,30.0,0.0746268656716417,0.4137931034482758,0.0,6.0,0.0013600686065128,0.3337061894108874,0.000360224969162,26.0,0.0866666666666666,0.3448275862068966,0.0,5.0,0.0,0.3469785575048733,0.0003364501649669,20.0,0.0869565217391304,0.2068965517241379,0.0,4.0,0.0,0.3526505697405309,0.0004237302060056
